Seq Num,Obs ID,Instrument,Grating,Appr Exp,Exposure,Target Name,PI Name,RA,Dec,Status,Data Mode,Exp Mode,Avg Cnt Rate,Evt Cnt,Start Date,Public Release Date,Proposal,Science Category,Type,Obs Cycle,Prop Cycle,Joint,Grid Name
704282,26346,ACIS-S,NONE,10.00,9.96,PKS 1150+497,Perlman,178.352,49.519,archived,VFAINT,TE,1.7679116800586852,17603,2022-03-05 14:02:43,2023-07-01 15:35:53,22700526,ACTIVE GALAXIES AND QUASARS,GO,22,22,None,
704282,26444,ACIS-S,NONE,16.30,16.84,PKS 1150+497,Perlman,178.352,49.519,archived,VFAINT,TE,1.6216604757060946,27302,2022-07-02 05:39:43,2023-07-01 15:35:53,22700526,ACTIVE GALAXIES AND QUASARS,GO,22,22,None,
704298,25252,ACIS-S,NONE,23.00,22.87,FRB200430,Eftekhari,229.706,12.377,archived,VFAINT,TE,4.416620508174853,101000,2022-04-23 09:05:35,2023-05-03 05:57:47,23700039,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704298,26397,ACIS-S,NONE,12.00,11.92,FRB200430,Eftekhari,229.706,12.377,archived,VFAINT,TE,4.37718211632314,52193,2022-04-24 18:26:59,2023-05-03 05:57:47,23700039,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704299,25253,ACIS-S,NONE,15.00,15.59,MCG-03-34-64,Turner,200.602,-16.728,archived,FAINT,TE,2.2509683746148403,35093,2023-04-19 08:39:32,2024-04-22 07:11:10,23700041,ACTIVE GALAXIES AND QUASARS,GO,23,23,HST,
704299,27802,ACIS-S,NONE,18.00,17.85,MCG-03-34-64,Turner,200.602,-16.728,archived,FAINT,TE,2.2274722179444244,39759,2023-04-20 23:56:19,2024-04-22 07:11:10,23700041,ACTIVE GALAXIES AND QUASARS,GO,23,23,HST,
704299,27803,ACIS-S,NONE,17.00,16.89,MCG-03-34-64,Turner,200.602,-16.728,archived,FAINT,TE,2.261379762243352,38190,2023-04-21 10:12:57,2024-04-22 07:11:10,23700041,ACTIVE GALAXIES AND QUASARS,GO,23,23,HST,
704303,25257,ACIS-S,NONE,10.00,10.48,NGC 5759,Silver,221.812,13.456,archived,FAINT,TE,9.478493768416788,99323,2022-09-01 05:18:27,2023-09-01 09:34:18,23700077,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704304,25258,ACIS-S,NONE,10.00,9.92,2MFGC 9836,Silver,187.206,-29.627,archived,FAINT,TE,11.953458308046882,118565,2021-12-18 03:34:04,2022-12-19 16:01:05,23700077,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704305,25259,ACIS-S,NONE,10.00,9.93,CGCG 1822.3+2053,Silver,276.111,20.903,archived,FAINT,TE,9.991096458887167,99218,2022-07-01 07:37:48,2023-07-01 15:35:53,23700077,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704308,25262,ACIS-S,NONE,34.00,34.36,3C 286,Yao,202.785,30.509,archived,VFAINT,TE,3.698211690613114,127075,2023-02-12 00:48:27,2024-02-12 18:11:06,23700078,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704309,25263,ACIS-S,NONE,20.00,19.23,WISEA J140048.45+042530.9,Schwartz,210.202,4.425,archived,VFAINT,TE,1.3289943396318966,25552,2022-04-15 01:18:16,2023-04-15 09:13:48,23700086,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704310,25264,ACIS-S,NONE,20.00,19.53,WISEA J091857.64+533220.1,Schwartz,139.740,53.539,archived,VFAINT,TE,1.1928548017656506,23299,2022-05-28 05:01:44,2023-05-30 18:52:00,23700086,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704311,25265,ACIS-S,NONE,20.00,19.23,B2 1600+24,Schwartz,240.553,24.170,archived,VFAINT,TE,1.2511853410372926,24056,2022-06-10 09:55:39,2023-06-12 19:17:11,23700086,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704312,25266,ACIS-S,NONE,20.00,20.40,WISEA J154058.71+473827.6,Schwartz,235.245,47.641,archived,VFAINT,TE,1.2709482231773757,25933,2022-03-13 09:33:58,2023-03-16 13:29:29,23700086,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704317,25271,ACIS-S,NONE,18.00,16.73,SDSS J090313.09+482415.1,Reines,135.804,48.404,archived,VFAINT,TE,3.8999368848013987,65258,2022-01-26 08:55:22,2023-01-27 06:01:04,23700095,ACTIVE GALAXIES AND QUASARS,GO,23,23,HST,
704318,25272,ACIS-S,NONE,17.00,18.12,SDSS J090908.65+565521.9,Reines,137.286,56.922,archived,VFAINT,TE,10.084810907777905,182720,2022-05-28 16:30:56,2023-05-30 19:12:00,23700095,ACTIVE GALAXIES AND QUASARS,GO,23,23,HST,
704319,25273,ACIS-S,NONE,17.00,17.89,SDSS J093138.51+563318.7,Reines,142.910,56.556,archived,VFAINT,TE,9.514812050014518,170177,2022-09-01 08:51:13,2023-09-02 10:59:53,23700095,ACTIVE GALAXIES AND QUASARS,GO,23,23,HST,
704321,25275,ACIS-S,NONE,18.00,17.82,SDSS J122011.26+302008.1,Reines,185.047,30.336,archived,VFAINT,TE,9.396536965537246,167461,2022-07-31 02:07:27,2023-07-31 11:48:21,23700095,ACTIVE GALAXIES AND QUASARS,GO,23,23,HST,
704322,25276,ACIS-S,NONE,15.00,14.86,SDSS J122603.63+081519.0,Reines,186.515,8.255,archived,VFAINT,TE,11.464012962506793,170390,2022-02-27 08:47:16,2023-02-28 09:25:49,23700095,ACTIVE GALAXIES AND QUASARS,GO,23,23,HST,
704324,25280,ACIS-S,NONE,9.00,8.96,SDSS J074829.21+510052.4,Reines,117.122,51.014,archived,VFAINT,TE,4.5362157221885635,40632,2022-04-10 20:59:39,2023-04-11 09:49:36,23700109,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704325,25281,ACIS-S,NONE,20.00,18.79,SDSS J101747.09+393207.7,Reines,154.446,39.535,archived,VFAINT,TE,8.751573806215228,164401,2023-01-19 10:23:51,2024-01-19 23:01:05,23700109,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704325,26315,ACIS-S,NONE,15.00,16.08,SDSS J101747.09+393207.7,Reines,154.446,39.535,archived,VFAINT,TE,9.193319591686762,147807,2023-01-11 12:57:31,2024-01-19 23:01:05,23700109,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704326,25282,ACIS-S,NONE,20.00,19.79,SDSS J173202.96+595855.0,Reines,263.012,59.982,archived,VFAINT,TE,11.73367716884389,232228,2022-01-23 19:15:37,2023-01-24 11:45:10,23700109,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704330,25286,ACIS-S,NONE,11.00,10.92,NGC 3563B,Sun,167.855,26.964,archived,VFAINT,TE,10.699278904378254,116855,2022-03-26 08:46:54,2023-03-30 16:47:10,23700116,ACTIVE GALAXIES AND QUASARS,GO,23,23,XMM,
704331,25287,ACIS-S,NONE,10.00,9.92,CGCG 245-031,Sun,198.071,44.839,archived,VFAINT,TE,11.562065226766833,114705,2021-12-26 05:47:54,2022-12-26 20:33:07,23700116,ACTIVE GALAXIES AND QUASARS,GO,23,23,XMM,
704332,25288,ACIS-S,NONE,15.00,14.89,SDSS J135515.01+311605.2,Yao,208.813,31.268,archived,VFAINT,TE,4.058952063618248,60423,2021-12-27 10:42:01,2022-12-28 08:42:19,23700133,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704333,25289,ACIS-S,NONE,15.00,14.88,WISEA J153503.15+455055.1,Yao,233.763,45.849,archived,VFAINT,TE,3.9009128923391776,58044,2022-08-15 01:18:41,2023-08-15 09:54:58,23700133,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704334,25290,ACIS-S,NONE,15.00,14.88,WISEA J163030.17+470126.6,Yao,247.626,47.024,archived,VFAINT,TE,4.3206396340492645,64293,2022-05-15 21:35:14,2023-05-16 09:25:45,23700133,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704335,25291,ACIS-S,NONE,15.00,14.89,WISEA J171423.60+085236.9,Yao,258.598,8.877,archived,VFAINT,TE,3.8504389609012195,57319,2022-03-06 11:27:08,2023-03-07 06:09:42,23700133,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704336,25292,ACIS-S,NONE,15.00,14.89,WISEA J071310.46+725626.4,Yao,108.294,72.941,archived,VFAINT,TE,4.058417567212174,60423,2022-01-13 23:34:13,2023-01-14 17:33:00,23700133,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704355,25311,ACIS-S,NONE,10.00,9.65,B1152+199,Dai,178.826,19.662,archived,VFAINT,TE,12.289180507533263,118641,2022-03-09 19:30:17,2023-03-11 11:19:35,23700187,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704356,25312,ACIS-S,NONE,10.00,9.78,B1152+199,Dai,178.826,19.662,archived,VFAINT,TE,5.997620431847323,58643,2022-04-11 00:34:13,2023-05-04 18:07:47,23700187,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704357,25313,ACIS-S,NONE,10.00,9.75,B1152+199,Dai,178.826,19.662,archived,VFAINT,TE,11.637901023604554,113469,2022-05-06 19:04:48,2023-05-16 06:05:45,23700187,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704358,25314,ACIS-S,NONE,10.00,9.57,B1152+199,Dai,178.826,19.662,archived,VFAINT,TE,10.969483282711057,104944,2022-06-01 15:47:12,2023-06-09 20:34:54,23700187,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704359,25315,ACIS-S,NONE,10.00,9.83,B1152+199,Dai,178.826,19.662,archived,VFAINT,TE,10.979762549680679,107921,2022-07-04 01:24:08,2023-07-07 08:35:52,23700187,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704360,25316,ACIS-S,NONE,10.00,9.83,B1152+199,Dai,178.826,19.662,archived,VFAINT,TE,9.070481983562615,89201,2023-03-09 02:42:07,2024-03-13 12:51:08,23700187,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704361,25317,ACIS-S,NONE,10.00,9.83,B1152+199,Dai,178.826,19.662,archived,VFAINT,TE,9.030439670023036,88790,2023-04-07 03:15:09,2024-04-11 09:11:09,23700187,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704367,25323,ACIS-S,NONE,9.00,8.97,SDSSJ084631.52+241108.3,Piconcelli,131.631,24.186,archived,VFAINT,TE,3.9897373821394875,35787,2022-01-02 14:19:26,2023-01-05 13:51:42,23700190,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704368,25324,ACIS-S,NONE,9.00,8.93,SDSSJ092819.29+534024.1,Piconcelli,142.080,53.673,archived,VFAINT,TE,3.8540433697692102,34435,2022-12-18 19:43:26,2023-12-19 08:21:05,23700190,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704371,25327,ACIS-S,NONE,9.00,9.26,SDSSJ095937.11+131215.4,Piconcelli,149.905,13.204,archived,VFAINT,TE,3.810049795396394,35271,2023-01-03 14:15:40,2024-01-04 11:41:05,23700190,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704373,25329,ACIS-S,NONE,9.00,9.53,SDSSJ101549.00+002020.0,Piconcelli,153.954,0.339,archived,VFAINT,TE,3.9180310793749134,37349,2022-01-19 15:29:13,2023-01-20 13:01:04,23700190,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704376,25332,ACIS-S,NONE,9.00,8.82,SDSSJ104846.63+440710.8,Piconcelli,162.194,44.120,archived,VFAINT,TE,3.740322183159247,33008,2022-09-29 20:04:55,2023-09-30 07:51:46,23700190,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704377,25333,ACIS-S,NONE,9.00,8.96,SDSSJ105122.46+310749.3,Piconcelli,162.844,31.130,archived,VFAINT,TE,3.9530463455009244,35422,2022-02-28 07:12:49,2023-03-08 07:11:02,23700190,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704390,25346,ACIS-S,NONE,9.00,8.96,SDSSJ130502.28+052151.1,Piconcelli,196.260,5.364,archived,VFAINT,TE,4.221970186615794,37832,2022-06-08 18:13:57,2023-06-15 11:47:11,23700190,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704392,25348,ACIS-S,NONE,9.00,8.96,SDSSJ143352.21+022713.9,Piconcelli,218.468,2.454,archived,VFAINT,TE,4.401208571743167,39428,2022-05-15 02:04:03,2023-05-16 13:15:46,23700190,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704395,25351,ACIS-S,NONE,9.00,8.96,SDSSJ150654.55+522004.7,Piconcelli,226.727,52.335,archived,VFAINT,TE,4.062814992602171,36404,2022-08-16 04:16:14,2023-08-16 09:14:57,23700190,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704411,25367,ACIS-S,NONE,35.00,31.41,MCG+11-11-032,Civano,133.802,64.396,archived,FAINT,TE,0.600338378791898,18856,2023-03-07 18:40:27,2024-03-08 10:31:08,23700236,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704412,25368,ACIS-S,NONE,50.00,45.41,TXS 0833+585,Solipuram,129.343,58.417,archived,VFAINT,TE,0.7340824876933694,33335,2021-11-25 19:02:23,2022-11-30 08:20:11,23700252,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704413,25369,ACIS-S,NONE,40.00,34.28,M87,Wong,187.706,12.391,archived,FAINT,TE,4.9496977451879145,169677,2022-05-06 22:13:10,2023-05-13 14:55:45,23700282,ACTIVE GALAXIES AND QUASARS,GO,23,23,NuSTAR,
704414,25370,ACIS-S,NONE,20.00,19.82,[MOK2016b] HSC J142331.71-001809.1,Iwasawa,215.882,-0.303,archived,VFAINT,TE,4.065367475109559,80563,2021-12-14 05:06:38,2024-05-09 15:01:11,23700304,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704414,25905,ACIS-S,NONE,30.00,27.11,[MOK2016b] HSC J142331.71-001809.1,Iwasawa,215.882,-0.303,archived,VFAINT,TE,3.3598274773496195,91092,2023-05-07 01:59:00,2024-05-09 15:01:11,23700304,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704414,26237,ACIS-S,NONE,10.00,9.83,[MOK2016b] HSC J142331.71-001809.1,Iwasawa,215.882,-0.303,archived,VFAINT,TE,3.9514182730923713,38825,2021-12-15 06:33:51,2024-05-09 15:01:11,23700304,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704415,25371,ACIS-S,NONE,16.00,14.74,[MOK2016b] HSC J084456.62+022640.5,Iwasawa,131.236,2.445,archived,VFAINT,TE,3.583337617035339,52830,2023-01-26 15:24:30,2024-01-27 12:01:06,23700304,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704415,25894,ACIS-S,NONE,14.00,13.90,[MOK2016b] HSC J084456.62+022640.5,Iwasawa,131.236,2.445,archived,VFAINT,TE,3.9078943041658025,54323,2022-02-03 15:31:18,2024-01-27 12:01:06,23700304,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704415,26300,ACIS-S,NONE,16.00,14.76,[MOK2016b] HSC J084456.62+022640.5,Iwasawa,131.236,2.445,archived,VFAINT,TE,3.8418343265825206,56702,2022-02-04 00:13:59,2024-01-27 12:01:06,23700304,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704415,27675,ACIS-S,NONE,14.00,13.20,[MOK2016b] HSC J084456.62+022640.5,Iwasawa,131.236,2.445,archived,VFAINT,TE,3.614420975864965,47719,2023-01-27 00:33:19,2024-01-27 12:01:06,23700304,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704416,25372,ACIS-S,NONE,14.00,13.77,[MOK2016b] HSC J125437.08-001410.7,Iwasawa,193.655,-0.236,archived,VFAINT,TE,4.518678064618181,62232,2022-04-06 06:22:14,2024-04-10 22:31:09,23700304,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704416,25862,ACIS-S,NONE,15.00,14.88,[MOK2016b] HSC J125437.08-001410.7,Iwasawa,193.655,-0.236,archived,VFAINT,TE,3.471589273801655,51667,2023-04-10 02:00:58,2024-04-10 22:31:09,23700304,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704416,26379,ACIS-S,NONE,16.00,16.85,[MOK2016b] HSC J125437.08-001410.7,Iwasawa,193.655,-0.236,archived,VFAINT,TE,4.624431549899377,77936,2022-04-06 21:41:37,2024-04-10 22:31:09,23700304,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704416,27797,ACIS-S,NONE,15.00,14.88,[MOK2016b] HSC J125437.08-001410.7,Iwasawa,193.655,-0.236,archived,VFAINT,TE,3.4753686820471548,51715,2023-04-10 10:15:31,2024-04-10 22:31:09,23700304,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704417,25373,ACIS-S,NONE,16.00,15.87,[MOK2016b] HSC J093543.32-011033.3,Iwasawa,143.930,-1.176,archived,VFAINT,TE,3.697792197972913,58669,2023-02-06 00:06:52,2024-02-07 10:01:06,23700304,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704417,25740,ACIS-S,NONE,13.00,11.95,[MOK2016b] HSC J093543.32-011033.3,Iwasawa,143.930,-1.176,archived,VFAINT,TE,4.01983299078388,48036,2022-10-10 12:41:55,2024-02-07 10:01:06,23700304,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704417,27478,ACIS-S,NONE,17.00,15.69,[MOK2016b] HSC J093543.32-011033.3,Iwasawa,143.930,-1.176,archived,VFAINT,TE,4.104065177358373,64374,2022-10-12 03:32:36,2024-02-07 10:01:06,23700304,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704417,27699,ACIS-S,NONE,14.00,13.71,[MOK2016b] HSC J093543.32-011033.3,Iwasawa,143.930,-1.176,archived,VFAINT,TE,3.7125822767268453,50914,2023-02-06 23:37:43,2024-02-07 10:01:06,23700304,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704425,25381,ACIS-S,NONE,20.00,18.61,[VV2006] J083322.5+095940,Snios,128.344,9.995,archived,VFAINT,TE,1.1972390917618356,22276,2022-01-09 22:34:10,2023-01-10 11:32:53,23700375,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704425,25810,ACIS-S,NONE,16.00,14.33,[VV2006] J083322.5+095940,Snios,128.344,9.995,archived,VFAINT,TE,1.2189825901859555,17463,2022-01-02 09:45:59,2023-01-10 11:32:53,23700375,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704425,25811,ACIS-S,NONE,30.00,28.63,[VV2006] J083322.5+095940,Snios,128.344,9.995,archived,VFAINT,TE,1.2111361402516572,34675,2021-12-26 15:02:14,2023-01-10 11:32:53,23700375,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704425,26257,ACIS-S,NONE,24.00,22.41,[VV2006] J083322.5+095940,Snios,128.344,9.995,archived,VFAINT,TE,1.1773286327058747,26385,2022-01-02 22:06:22,2023-01-10 11:32:53,23700375,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704428,25384,ACIS-S,NONE,15.00,15.37,SDSS J074922.96+225511.8,Liu,117.346,22.920,archived,FAINT,TE,4.877720597468972,74975,2023-01-09 18:32:48,2024-01-10 13:11:05,23700377,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704428,25710,ACIS-S,NONE,16.00,14.86,SDSS J074922.96+225511.8,Liu,117.346,22.920,archived,FAINT,TE,11.565767796093365,171867,2021-12-23 07:39:25,2024-01-10 13:11:05,23700377,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704428,26245,ACIS-S,NONE,15.00,14.86,SDSS J074922.96+225511.8,Liu,117.346,22.920,archived,FAINT,TE,11.603756290437433,172425,2021-12-23 16:27:59,2024-01-10 13:11:05,23700377,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704428,26278,ACIS-S,NONE,14.00,12.90,SDSS J074922.96+225511.8,Liu,117.346,22.920,archived,FAINT,TE,6.190093357963887,79845,2022-01-18 18:46:02,2024-01-10 13:11:05,23700377,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704429,26279,ACIS-S,NONE,16.00,14.86,SDSS J082341.08+241805.4,Liu,125.921,24.302,archived,FAINT,TE,11.658524135415476,173231,2022-01-24 01:21:03,2023-01-24 11:45:09,23700377,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704430,25386,ACIS-S,NONE,15.00,13.87,SDSS J084129.78+482548.3,Liu,130.374,48.430,archived,FAINT,TE,9.875871136339871,137025,2022-09-11 15:19:21,2023-09-12 16:05:34,23700377,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704430,27346,ACIS-S,NONE,15.00,14.76,SDSS J084129.78+482548.3,Liu,130.374,48.430,archived,FAINT,TE,9.93931160189296,146711,2022-09-11 23:19:38,2023-09-12 16:05:34,23700377,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704431,25387,ACIS-S,NONE,19.00,17.99,SDSS J074800.54+314647.6,Liu,117.002,31.780,archived,FAINT,TE,11.796307220412494,212205,2021-12-29 08:50:09,2022-12-29 15:12:52,23700377,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704431,26251,ACIS-S,NONE,16.00,15.85,SDSS J074800.54+314647.6,Liu,117.002,31.780,archived,FAINT,TE,11.809171503993072,187154,2021-12-27 15:20:44,2022-12-29 15:12:52,23700377,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704431,26252,ACIS-S,NONE,15.00,14.86,SDSS J074800.54+314647.6,Liu,117.002,31.780,archived,FAINT,TE,11.75339061351857,174651,2021-12-28 06:47:21,2022-12-29 15:12:52,23700377,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704485,25441,ACIS-S,NONE,10.00,9.83,NGC 5921,Gultekin,230.486,5.071,archived,VFAINT,TE,11.567994234355446,113740,2022-05-06 05:55:09,2023-05-06 20:47:47,23700582,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704486,25442,ACIS-S,NONE,15.00,14.76,NGC 5792,Gultekin,224.595,-1.091,archived,VFAINT,TE,11.855665883683075,175040,2022-04-13 02:28:10,2023-04-13 09:49:36,23700582,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704489,25445,ACIS-S,NONE,9.20,9.07,UGC 3855,Gultekin,112.054,58.507,archived,VFAINT,TE,6.303180918109406,57198,2022-02-09 15:00:43,2024-01-10 14:41:05,23700582,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704489,26331,ACIS-S,NONE,15.80,14.59,UGC 3855,Gultekin,112.054,58.507,archived,VFAINT,TE,4.989740897288112,72804,2023-01-06 05:38:06,2024-01-10 14:41:05,23700582,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704491,25447,ACIS-S,NONE,25.00,24.74,UGC 4107,Gultekin,119.258,49.567,archived,VFAINT,TE,6.5361976325289195,161693,2022-01-15 08:07:20,2023-01-18 13:12:40,23700582,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704492,25448,ACIS-S,NONE,15.00,14.94,UGC 4308,Gultekin,124.357,21.686,archived,VFAINT,TE,6.460049005363111,96524,2022-01-11 15:32:04,2023-04-22 06:38:30,23700582,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704492,26288,ACIS-S,NONE,10.00,9.82,UGC 4308,Gultekin,124.357,21.686,archived,VFAINT,TE,11.700608514634936,114933,2022-04-21 17:33:37,2023-04-22 06:38:30,23700582,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704495,25451,ACIS-S,NONE,25.00,27.10,NGC 5127,Gultekin,200.937,31.566,archived,VFAINT,TE,9.875439030474881,267666,2023-01-10 11:01:02,2024-01-12 13:11:05,23700582,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704497,27521,ACIS-S,NONE,24.99,24.64,UGC 9959,Gultekin,234.782,43.865,archived,VFAINT,TE,9.257822940327097,228120,2023-01-23 11:04:41,2024-01-24 07:01:06,23700582,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704498,25454,ACIS-S,NONE,15.00,14.76,PGC1021091,Gultekin,197.363,-7.313,archived,VFAINT,TE,12.186532701792032,179925,2022-03-10 06:22:08,2023-03-13 19:59:53,23700582,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704498,26357,ACIS-S,NONE,10.00,9.83,PGC1021091,Gultekin,197.363,-7.313,archived,VFAINT,TE,13.063614828966232,128403,2022-03-13 04:43:06,2023-03-13 19:59:53,23700582,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704500,25456,ACIS-S,NONE,25.00,22.77,NGC 2943,Gultekin,144.637,17.031,archived,VFAINT,TE,6.3114653718737115,143685,2022-02-26 05:40:34,2023-02-28 09:08:01,23700582,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704501,25457,ACIS-S,NONE,22.00,20.17,2MASX J15114125+0518089,Sobolewska,227.922,5.303,archived,VFAINT,TE,4.44780979546258,89719,2022-05-10 12:51:25,2023-05-18 15:55:46,23700588,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704501,25863,ACIS-S,NONE,17.00,15.73,2MASX J15114125+0518089,Sobolewska,227.922,5.303,archived,VFAINT,TE,4.43266465976807,69725,2022-05-15 05:39:50,2023-05-18 15:55:46,23700588,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704501,26417,ACIS-S,NONE,21.00,19.67,2MASX J15114125+0518089,Sobolewska,227.922,5.303,archived,VFAINT,TE,4.490657292418774,88353,2022-05-11 10:34:08,2023-05-18 15:55:46,23700588,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704507,25463,ACIS-S,NONE,15.00,15.12,NVSS J145412+492639,Paliya,223.554,49.445,archived,VFAINT,TE,5.7034550582090064,86246,2022-07-31 16:22:20,2023-08-01 16:58:21,23700597,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704508,25464,ACIS-S,NONE,10.00,9.98,B3 1520+437,Paliya,230.457,43.611,archived,VFAINT,TE,6.274420347729558,62600,2021-11-03 17:39:38,2022-11-04 06:19:34,23700597,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704510,25529,ACIS-S,NONE,25.00,24.43,CFHQS J164121+375520,Vito,250.340,37.922,archived,VFAINT,TE,4.352085783054657,106312,2022-05-15 10:54:42,2023-05-16 06:15:45,23700118,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704511,25530,ACIS-S,NONE,27.00,26.72,CFHQS J164121+375520,Vito,250.340,37.922,archived,VFAINT,TE,3.4671965968759806,92628,2023-03-07 07:19:08,2024-03-08 06:21:08,23700118,ACTIVE GALAXIES AND QUASARS,GO,24,23,None,
704517,25536,ACIS-S,NONE,8.00,8.01,SDSS J150921.68+030452.7,Brandt,227.340,3.081,archived,VFAINT,TE,3.953266765477122,31659,2023-04-18 13:43:39,2024-04-18 22:21:10,23700162,ACTIVE GALAXIES AND QUASARS,GO,24,23,None,
704553,26028,ACIS-S,NONE,9.20,9.17,SDSS J125300.15+524803.3,Garmire,193.251,52.801,archived,VFAINT,TE,3.897501952427067,35723,2021-11-09 20:22:52,2022-11-10 06:10:42,23700624,ACTIVE GALAXIES AND QUASARS,GTO,23,23,None,
704555,26030,ACIS-S,NONE,13.00,12.74,PSO J135.3860+16.2518,Garmire,135.386,16.252,archived,VFAINT,TE,4.0048928299108875,51012,2022-01-26 04:34:19,2023-01-27 11:12:27,23700624,ACTIVE GALAXIES AND QUASARS,GTO,23,23,None,
704557,26032,ACIS-S,NONE,22.00,20.76,[RCD2020] J142.91008+56.55552,Kraft,142.910,56.555,archived,VFAINT,TE,11.122477373496109,230922,2021-12-08 03:57:04,2022-12-08 21:30:36,23700647,ACTIVE GALAXIES AND QUASARS,GTO,23,23,None,
