ObsId RA DEC THETA POS_ERR SIGNIFICANCE GAIA_MATCH
23406 65.43543409876051 20.40268425599928 0.1233333333333333 0.0357133828860776 154.4210205078125 True
24386 65.43566006541032 20.40282413177949 0.3933333333333333 0.1680272404134411 8.684545516967773 True
24388 65.43561674140588 20.40248529586811 0.2483333333333333 0.1106038645062941 15.532391548156738 True
24878 65.43544750213303 20.40261287685649 0.125 0.1433165000498785 9.053296089172363 True
23577 80.25923297616194 1.3358403793375384 1.57 0.1210849576758725 17.637279510498047 True
23577 80.39598447028504 1.3064450333264646 8.4 0.5543826271906019 20.30195617675781 True
24311 124.4136504413134 -7.612863178576952 5.495 0.3313400604682631 14.66213321685791 True
24885 111.98113576915944 80.19317245172071 3.605 0.4667166110840764 3.690709590911865 True
23821 147.75043584090932 51.50453894972486 3.835 0.276123342252221 6.245823383331299 False
23472 202.4723991958659 47.17847741770522 2.122 0.0771869058817466 52.74996948242188 True
23472 202.64184671857788 47.16180234413749 5.635 0.4963946793976567 9.134196281433104 False
23472 202.5043640334677 47.22881032713428 1.846 0.0381151540510495 126.8359603881836 True
23473 202.44238071494732 47.17836591106324 3.789 0.1894923117434351 15.362924575805664 True
23473 202.42774745442796 47.17881936481589 4.22 0.3306023302604104 4.669909477233887 True
23474 202.4426340827837 47.17803718164988 3.999 0.2508717600687447 3.818098545074463 True
22651 209.927294001265 41.08993986689252 4.034 0.2439479730680406 10.239227294921877 True
22651 210.0880538215941 41.03620917352938 3.969 0.2510378250053128 9.0823974609375 False
23484 187.6265047829964 41.648230254634655 3.36 0.194851013762026 16.97547721862793 True
23484 187.63738653837035 41.670778727286695 1.938 0.1157010763435146 13.675471305847168 False
25042 341.9708393316142 65.06225870401742 0.165 0.0718267887155598 35.40494155883789 True
22350 335.49754846915 58.729702205376 3.381 0.2307684553835748 7.854080677032471 True
22350 335.51641849399164 58.763212309588845 5.297 0.1823069721998486 23.85494804382324 True
23050 335.5369579840008 58.73467126671293 3.513 0.2562804278810808 12.746251106262209 True
23050 335.6042322875482 58.586548028923374 5.954 0.4408478631765027 7.146579742431641 True
24642 335.3831470814567 58.561316758121855 8.238 0.5217562186668651 15.33303451538086 True
24642 335.5933917255988 58.56293821046801 7.302 0.4635970955442111 12.04244327545166 True
24642 335.5489675247232 58.57987407571079 5.988 0.3151995758953385 17.154624938964844 True
24307 68.80738052470826 20.133456595284063 0.0816666666666666 0.0346851781633628 132.10743713378906 True
24309 68.80755440267386 20.133397351816622 0.1016666666666666 0.095944254484343 22.827821731567383 True
24310 68.80749754599914 20.13345602768908 0.0716666666666666 0.0907187733236707 15.62531566619873 True
24914 68.74238171675539 20.08471430596115 4.618 0.1893413750876231 20.33892059326172 True
23418 313.3863425945742 44.5511321883435 1.95 0.0767788461162414 20.35976791381836 False
26126 313.39522597332154 44.54873376679519 1.678 0.1205420697760092 14.539924621582031 False
26126 313.44488627341167 44.3913423701892 8.146 0.8638385113903638 5.881129741668701 True
25119 43.4989988560472 26.344930153762316 3.526 0.1840512034222711 3.422615528106689 False
27601 92.33870639561056 13.109498288490297 4.698 0.133632132812324 52.18512344360352 True
24482 19.43269574956118 65.33292207603583 3.308 0.272232443659586 7.786542892456055 True
24483 19.4528888953892 65.24891572373714 2.897 0.2301119292863791 1.7990906238555908 True
23477 202.41434487443647 47.21230856831212 0.4433333333333333 0.0664507886866488 36.995849609375 False
23477 202.4164961354718 47.21040069286072 0.5716666666666667 0.0895111237471788 28.203481674194336 False
23478 202.47195060448084 47.17867582583678 2.875 0.121772226726026 21.30406379699707 True
23479 202.51760123469967 47.22244730606814 4.887 0.3380007762410948 11.043736457824709 True
23479 202.41628674426923 47.21015695096837 2.043 0.0701307118825043 57.67522430419922 False
803 186.3815785116022 13.066452477077808 13.285 0.230628978992878 107.89669036865234 False
2025 167.86794009301224 55.67252788794541 2.408 0.0971824825323636 19.887924194335938 True
23487 187.66188031663623 41.63613229407965 2.908 0.1454523757111102 19.692283630371094 True
23487 187.64630116722768 41.64640643088012 2.138 0.1517524824438454 9.016103744506836 True
23488 187.66173433407877 41.6360916527896 2.457 0.0875329112573283 28.10297393798828 True
23489 187.66182351791952 41.63610435006035 1.921 0.0657568084200524 49.74999237060547 True
23491 187.64631625996265 41.646328105754485 1.284 0.0984631269091395 21.838043212890625 True
27707 70.21565621219378 44.52543886847969 1.3 0.059435860387319 29.24872398376465 False
27707 70.21637500261589 44.52557571004318 1.269 0.0582142250655849 19.37686920166016 False
27707 70.2193629715997 44.52603422209521 1.14 0.0587871876390843 19.895055770874023 False
27707 70.21886046725005 44.525999946732384 1.161 0.069078206886591 22.48775863647461 False
27707 70.28349444839816 44.535835843818326 1.699 0.0 15.53921127319336 False
27707 70.28271936863445 44.53579055340137 1.666 0.0616428941824373 41.65975189208984 False
27707 70.2840383707668 44.53599468492613 1.723 0.0743358905583745 16.9671688079834 False
27707 70.28461963408405 44.5360288458132 1.748 0.0662572155013469 17.827770233154297 False
27707 70.28521614743136 44.53614346305587 1.774 0.0739575166138297 16.594722747802734 False
27707 70.2861562777237 44.53628984948785 1.815 0.0907957061570905 26.191436767578125 True
27707 70.25742651137821 44.50632542112671 1.727 0.091794245565535 31.743690490722656 False
27707 70.25720524223392 44.50700524572509 1.686 0.0585646317792028 21.34089088439941 False
24427 336.18241258087795 65.67134991915218 5.794 0.5446649067284209 6.4221272468566895 True
24432 336.4782160643283 65.56873357155965 1.586 0.0523904068570593 73.14701080322266 True
24434 336.4606943361423 65.54262274419813 3.772 0.2887223209494612 9.560431480407717 True
24434 336.7311940735581 65.60721118188503 5.812 0.409183666151089 8.662036895751953 True
23541 6.765893709239792 64.11766744505377 7.868 0.5061170449359562 15.873173713684082 True
23554 56.75204826084187 43.16960019354115 5.551 0.3584728312890404 18.14474105834961 True
23555 56.707302280863 43.20149962779427 2.627 0.127524740516306 20.12629508972168 False
23582 178.31122911171954 10.841826395740776 4.272 0.2373565981104979 11.155279159545898 True
26655 350.85285606815785 58.78552511120397 0.9783333333333334 0.0332419086474597 96.2107925415039 False
26655 350.8516867584289 58.78625081353999 0.9883333333333332 0.0301301603756816 82.87129974365234 False
27863 210.9823601795029 54.34944732349224 3.334 0.1503685941678326 25.51070213317871 True
22481 56.63677775024114 68.06574263759163 1.507 0.0615957780332516 76.92709350585938 False
23815 48.20759508186512 41.19613325497504 8.394 0.8901817528049609 7.74568510055542 True
26414 49.99094117489869 68.60808951924798 11.402 0.2210039984265324 117.82569122314452 True
23820 128.2368443330671 23.063210020947512 2.346 0.1679166668685338 15.473371505737305 True
23827 263.65579349495306 88.6621863331238 5.033 0.6529314900255374 4.321642875671387 True
26444 178.40321293000244 49.60019822887924 5.205 0.2991080413351452 8.112722396850586 True
27657 255.6505489220101 12.892773409163084 7.64 1.0330860257681944 7.118202686309815 True
27591 74.75889505421489 32.46056431635208 2.952 0.2143837734820411 7.124072074890137 False
27750 79.99481507507184 40.28057614639696 2.747 0.0979168354643292 41.18174743652344 True
27821 314.2834974404852 22.472060357912863 2.929 0.1428885783866915 12.149114608764648 True
25667 166.0911425931826 38.21018490692402 1.776 0.1549809508607712 5.9851155281066895 False
27183 166.14640512962245 38.20435972035945 2.234 0.1779784923804812 5.036820888519287 False
28661 166.1048636220547 38.21023920128976 1.677 0.0555062771481793 30.89064216613769 False
28662 166.07716066131664 38.21384867225163 2.421 0.2267486735075831 7.264430522918701 False
28666 166.12832688435162 38.200611862120326 1.813 0.2155616639252608 8.629096031188965 False
28463 166.12949517027062 38.24141016797098 0.7616666666666667 0.0835021849040549 30.16904640197754 True
24297 175.76456786241403 58.41324461189819 5.424 0.6055384615385252 4.962765216827393 True
26226 165.08740968631062 54.84626114949933 5.984 0.3290580096429228 10.99937343597412 False
25488 30.116587135442614 31.609149215022185 11.0 1.2949543095665863 6.172003746032715 True
27023 207.06443852491276 26.4738336642124 6.159 0.6005492324035606 8.991857528686523 True
23883 260.6395744067035 65.84501321546657 2.216 0.1199673942958258 13.566435813903809 True
23883 260.6712022242231 65.71150691130413 6.579 0.5119401117175582 12.448989868164062 True
23883 260.5837730125246 65.75498797824346 4.942 0.4583532538028407 6.623190879821777 True
