ObsId RA DEC THETA POS_ERR SIGNIFICANCE GAIA_MATCH
26202.0 56.05343497128554 28.193722077314177 2.749 0.0624371805536946 81.20532989501953 True
23406.0 65.43543409876051 20.40268425599928 0.1233333333333333 0.0357133828860776 154.4210205078125 True
24386.0 65.43566006541032 20.40282413177949 0.3933333333333333 0.1680272404134411 8.684545516967773 True
24388.0 65.43561674140588 20.40248529586811 0.2483333333333333 0.1106038645062941 15.532391548156738 True
24878.0 65.43544750213303 20.40261287685649 0.125 0.1433165000498785 9.053296089172363 True
23577.0 80.25923297616194 1.3358403793375384 1.57 0.1210849576758725 17.637279510498047 True
23577.0 80.39598447028504 1.3064450333264646 8.4 0.5543826271906019 20.30195617675781 True
24311.0 124.4136504413134 -7.612863178576952 5.495 0.3313400604682631 14.66213321685791 True
24885.0 111.98113576915944 80.19317245172071 3.605 0.4667166110840764 3.690709590911865 True
23821.0 147.75043584090932 51.50453894972486 3.835 0.276123342252221 6.245823383331299 False
23472.0 202.4723991958659 47.17847741770522 2.122 0.0771869058817466 52.74996948242188 True
23472.0 202.64184671857788 47.16180234413749 5.635 0.4963946793976567 9.134196281433104 False
23472.0 202.5043640334677 47.22881032713428 1.846 0.0381151540510495 126.8359603881836 True
23473.0 202.44238071494732 47.17836591106324 3.789 0.1894923117434351 15.362924575805664 True
23473.0 202.42774745442796 47.17881936481589 4.22 0.3306023302604104 4.669909477233887 True
23474.0 202.4426340827837 47.17803718164988 3.999 0.2508717600687447 3.818098545074463 True
22651.0 209.927294001265 41.08993986689252 4.034 0.2439479730680406 10.239227294921877 True
22651.0 210.0880538215941 41.03620917352938 3.969 0.2510378250053128 9.0823974609375 False
23484.0 187.6265047829964 41.648230254634655 3.36 0.194851013762026 16.97547721862793 False
23484.0 187.63738653837035 41.670778727286695 1.938 0.1157010763435146 13.675471305847168 False
25042.0 341.9708393316142 65.06225870401742 0.165 0.0718267887155598 35.40494155883789 True
22350.0 335.49754846915 58.729702205376 3.381 0.2307684553835748 7.854080677032471 True
22350.0 335.51641849399164 58.763212309588845 5.297 0.1823069721998486 23.85494804382324 True
23050.0 335.5369579840008 58.73467126671293 3.513 0.2562804278810808 12.746251106262209 True
23050.0 335.6042322875482 58.586548028923374 5.954 0.4408478631765027 7.146579742431641 True
24642.0 335.3831470814567 58.561316758121855 8.238 0.5217562186668651 15.33303451538086 False
24642.0 335.5933917255988 58.56293821046801 7.302 0.4635970955442111 12.04244327545166 True
24642.0 335.5489675247232 58.57987407571079 5.988 0.3151995758953385 17.154624938964844 True
24307.0 68.80738052470826 20.133456595284063 0.0816666666666666 0.0346851781633628 132.10743713378906 True
24309.0 68.80755440267386 20.133397351816622 0.1016666666666666 0.095944254484343 22.827821731567383 True
24310.0 68.80749754599914 20.13345602768908 0.0716666666666666 0.0907187733236707 15.62531566619873 True
24914.0 68.74238171675539 20.08471430596115 4.618 0.1893413750876231 20.33892059326172 False
23418.0 313.3863425945742 44.5511321883435 1.95 0.0767788461162414 20.35976791381836 False
26126.0 313.39522597332154 44.54873376679519 1.678 0.1205420697760092 14.539924621582031 False
26126.0 313.44488627341167 44.3913423701892 8.146 0.8638385113903638 5.881129741668701 True
25119.0 43.4989988560472 26.344930153762316 3.526 0.1840512034222711 3.422615528106689 False
27601.0 92.33870639561056 13.109498288490297 4.698 0.133632132812324 52.18512344360352 True
24482.0 19.43269574956118 65.33292207603583 3.308 0.272232443659586 7.786542892456055 True
24483.0 19.4528888953892 65.24891572373714 2.897 0.2301119292863791 1.7990906238555908 False
23477.0 202.41434487443647 47.21230856831212 0.4433333333333333 0.0664507886866488 36.995849609375 False
23477.0 202.4164961354718 47.21040069286072 0.5716666666666667 0.0895111237471788 28.203481674194336 True
23478.0 202.47195060448084 47.17867582583678 2.875 0.121772226726026 21.30406379699707 True
23479.0 202.51760123469967 47.22244730606814 4.887 0.3380007762410948 11.043736457824709 False
23479.0 202.41628674426923 47.21015695096837 2.043 0.0701307118825043 57.67522430419922 False
803.0 186.3815785116022 13.066452477077808 13.285 0.230628978992878 107.89669036865234 False
2025.0 167.86794009301224 55.67252788794541 2.408 0.0971824825323636 19.887924194335938 True
23487.0 187.66188031663623 41.63613229407965 2.908 0.1454523757111102 19.692283630371094 True
23487.0 187.64630116722768 41.64640643088012 2.138 0.1517524824438454 9.016103744506836 True
23488.0 187.66173433407877 41.6360916527896 2.457 0.0875329112573283 28.10297393798828 True
23489.0 187.66182351791952 41.63610435006035 1.921 0.0657568084200524 49.74999237060547 True
23491.0 187.64631625996265 41.646328105754485 1.284 0.0984631269091395 21.838043212890625 True
27707.0 70.21565621219378 44.52543886847969 1.3 0.059435860387319 29.24872398376465 False
27707.0 70.21637500261589 44.52557571004318 1.269 0.0582142250655849 19.37686920166016 False
27707.0 70.2193629715997 44.52603422209521 1.14 0.0587871876390843 19.895055770874023 True
27707.0 70.21886046725005 44.525999946732384 1.161 0.069078206886591 22.48775863647461 True
27707.0 70.28349444839816 44.535835843818326 1.699 0.0 15.53921127319336 False
27707.0 70.28271936863445 44.53579055340137 1.666 0.0616428941824373 41.65975189208984 False
27707.0 70.2840383707668 44.53599468492613 1.723 0.0743358905583745 16.9671688079834 False
27707.0 70.28461963408405 44.5360288458132 1.748 0.0662572155013469 17.827770233154297 False
27707.0 70.28521614743136 44.53614346305587 1.774 0.0739575166138297 16.594722747802734 True
27707.0 70.2861562777237 44.53628984948785 1.815 0.0907957061570905 26.191436767578125 True
27707.0 70.25742651137821 44.50632542112671 1.727 0.091794245565535 31.743690490722656 False
27707.0 70.25720524223392 44.50700524572509 1.686 0.0585646317792028 21.34089088439941 False
24427.0 336.18241258087795 65.67134991915218 5.794 0.5446649067284209 6.4221272468566895 True
24432.0 336.4782160643283 65.56873357155965 1.586 0.0523904068570593 73.14701080322266 True
24434.0 336.4606943361423 65.54262274419813 3.772 0.2887223209494612 9.560431480407717 True
24434.0 336.7311940735581 65.60721118188503 5.812 0.409183666151089 8.662036895751953 False
23541.0 6.765893709239792 64.11766744505377 7.868 0.5061170449359562 15.873173713684082 True
23554.0 56.75204826084187 43.16960019354115 5.551 0.3584728312890404 18.14474105834961 True
23555.0 56.707302280863 43.20149962779427 2.627 0.127524740516306 20.12629508972168 False
23582.0 178.31122911171954 10.841826395740776 4.272 0.2373565981104979 11.155279159545898 True
26655.0 350.85285606815785 58.78552511120397 0.9783333333333334 0.0332419086474597 96.2107925415039 False
26655.0 350.8516867584289 58.78625081353999 0.9883333333333332 0.0301301603756816 82.87129974365234 True
27863.0 210.9823601795029 54.34944732349224 3.334 0.1503685941678326 25.51070213317871 True
22481.0 56.63677775024114 68.06574263759163 1.507 0.0615957780332516 76.92709350585938 False
23815.0 48.20759508186512 41.19613325497504 8.394 0.8901817528049609 7.74568510055542 False
26414.0 49.99094117489869 68.60808951924798 11.402 0.2210039984265324 117.82569122314452 True
23820.0 128.2368443330671 23.063210020947512 2.346 0.1679166668685338 15.473371505737305 True
23827.0 263.65579349495306 88.6621863331238 5.033 0.6529314900255374 4.321642875671387 False
26444.0 178.40321293000244 49.60019822887924 5.205 0.2991080413351452 8.112722396850586 True
27657.0 255.6505489220101 12.892773409163084 7.64 1.0330860257681944 7.118202686309815 False
27591.0 74.75889505421489 32.46056431635208 2.952 0.2143837734820411 7.124072074890137 False
27750.0 79.99481507507184 40.28057614639696 2.747 0.0979168354643292 41.18174743652344 True
27821.0 314.2834974404852 22.472060357912863 2.929 0.1428885783866915 12.149114608764648 True
25667.0 166.0911425931826 38.21018490692402 1.776 0.1549809508607712 5.9851155281066895 False
27183.0 166.14640512962245 38.20435972035945 2.234 0.1779784923804812 5.036820888519287 False
28661.0 166.1048636220547 38.21023920128976 1.677 0.0555062771481793 30.89064216613769 False
28662.0 166.07716066131664 38.21384867225163 2.421 0.2267486735075831 7.264430522918701 False
28666.0 166.12832688435162 38.200611862120326 1.813 0.2155616639252608 8.629096031188965 False
28463.0 166.12949517027062 38.24141016797098 0.7616666666666667 0.0835021849040549 30.16904640197754 True
24297.0 175.76456786241403 58.41324461189819 5.424 0.6055384615385252 4.962765216827393 False
26226.0 165.08740968631062 54.84626114949933 5.984 0.3290580096429228 10.99937343597412 False
25488.0 30.116587135442614 31.609149215022185 11.0 1.2949543095665863 6.172003746032715 False
27023.0 207.06443852491276 26.4738336642124 6.159 0.6005492324035606 8.991857528686523 True
23883.0 260.6395744067035 65.84501321546657 2.216 0.1199673942958258 13.566435813903809 True
23883.0 260.6712022242231 65.71150691130413 6.579 0.5119401117175582 12.448989868164062 True
23883.0 260.5837730125246 65.75498797824346 4.942 0.4583532538028407 6.623190879821777 False
27882.0 45.46908705528796 -16.653207358692836 3.34 0.2221377830688723 13.113472938537598 True
22317.0 251.76695178533083 -45.811642612199456 3.049 0.208663528337659 12.24407958984375 True
22317.0 251.7550160673415 -45.84098968238946 1.223 0.0550299298780249 49.1126594543457 True
22317.0 251.7785096334716 -45.83772319554513 1.84 0.0919576476938343 20.18261337280273 True
22318.0 251.6313131519253 -45.77965621961514 7.576 0.6266744258089878 10.16355800628662 True
22318.0 251.7558543265031 -45.8360968497791 1.82 0.0949257875735925 18.22903823852539 True
22319.0 251.79871444086697 -45.86411440719095 2.296 0.0826442228823928 15.81128978729248 True
22319.0 251.7663227541467 -45.85130420097744 0.9383333333333332 0.0981539497727771 12.139785766601562 True
22319.0 251.80737692066333 -45.84041412278622 2.773 0.1327730909228699 5.7584404945373535 False
22320.0 251.6912657509878 -45.88634884543815 3.72 0.2011420939913596 12.156359672546388 True
22320.0 251.7380085535273 -45.87545422858389 1.666 0.165089712984547 6.3683037757873535 True
22321.0 251.7435224221181 -45.88885027064621 2.374 0.1149274822305462 14.035869598388672 True
22321.0 251.76125240833343 -45.855149041566975 0.5766666666666667 0.0965724691200097 10.810853004455566 True
22321.0 251.76258001107976 -45.83848314943688 1.168 0.1386422542611683 5.579930782318115 True
22321.0 251.75451080940084 -45.91535030976527 3.667 0.2566851039765254 4.9310455322265625 True
22321.0 251.7460852336606 -45.87688122660083 1.745 0.2239415846449781 5.142599105834961 True
22321.0 251.71956791036376 -45.806665486507214 3.756 0.3095194620314704 4.647512435913086 True
22977.0 251.76857460561172 -45.83644765833955 1.55 0.1745001415391313 9.730047225952148 True
22977.0 251.74279985423647 -45.82530155172334 1.85 0.1732935866311577 9.546561241149902 True
22977.0 251.63026483450025 -45.832634962773305 4.98 0.3354520354971698 8.07406997680664 True
22977.0 251.78974505454244 -45.81227899381408 3.239 0.318894160896622 5.525028228759766 True
22978.0 251.75014133439493 -45.84171922210394 1.685 0.1169278980113527 12.831104278564451 True
22979.0 251.76387370632716 -45.84862485757162 1.002 0.0700553055042715 15.648850440979004 True
22979.0 251.75746986590423 -45.84276661473504 1.403 0.1002222222221922 8.905506134033203 True
22980.0 251.7791598421537 -45.84756401835908 0.9933333333333334 0.1561592349710694 5.909626007080078 True
22980.0 251.75349678811213 -45.84304890994382 1.526 0.1607706839816777 5.96303653717041 True
22980.0 251.8527928186616 -45.77263280444308 6.373 0.6403310992500401 3.919046640396118 True
22981.0 251.75143852245915 -45.85019398169271 1.081 0.1207007318394922 12.277017593383787 True
22981.0 251.75682201885448 -45.84374377994042 1.365 0.1110285248632293 5.418204784393311 True
22981.0 251.7561335059837 -45.821386477571615 2.693 0.1559112436140618 11.77819538116455 True
22983.0 251.8534891069575 -45.84547008043416 3.434 0.2351739414136432 9.302688598632812 True
22984.0 251.7629176176088 -45.84818590827404 1.063 0.1559225582421455 8.73373031616211 True
22985.0 251.7643604924356 -45.84871008970615 0.8333333333333334 0.1255432464469708 10.63150691986084 True
22985.0 251.8281561569345 -45.799418636985855 3.35 0.2763524566094685 7.487691879272461 True
22985.0 251.6682327610008 -45.820459685293095 5.071 0.2456578656578319 19.69240951538086 True
22986.0 251.69401050976225 -45.86396991103569 3.421 0.1901510658464848 11.942867279052734 True
22987.0 251.77804142917785 -45.85065936180682 0.345 0.0840074965416479 3.148064374923706 True
22987.0 251.80535484138483 -45.903892215471565 3.151 0.324548062230056 5.326834678649902 True
22987.0 251.78940410173652 -45.8487853266996 0.75 0.0614009367925384 26.475431442260746 True
22987.0 251.8319796539033 -45.79562134189894 4.34 0.116696967122095 16.049598693847656 True
22989.0 251.77791846801637 -45.83916917851106 1.016 0.07503544759741 24.905256271362305 True
22989.0 251.7310092858694 -45.82996387359295 2.744 0.1458977035596096 11.612590789794922 True
22989.0 251.68644090670227 -45.80133880174997 5.261 0.3324669532169281 9.811973571777344 True
22989.0 251.7226397932241 -45.88356990701337 3.138 0.1980848702950498 10.693663597106934 True
23279.0 251.8030680324964 -45.86937274933734 1.222 0.1181483135724965 12.625868797302246 False
23279.0 251.73882774261608 -45.85540393806571 1.59 0.1699184464528071 7.174770832061768 True
23279.0 251.73119448621568 -45.849081914865785 2.028 0.171900374248568 6.677862167358398 True
23279.0 251.78911408115488 -45.848729536545285 1.068 0.1656995272572214 5.204148292541504 True
23279.0 251.7092169242557 -45.85287334299824 2.824 0.1762156113709473 4.440993785858154 True
23279.0 251.7931234850044 -45.835933858357066 1.823 0.1684467847377513 7.534472465515137 True
23279.0 251.7507400537036 -45.99006373746551 7.656 0.7662749459828738 6.728702545166016 True
23279.0 251.88269224317347 -45.89373883909456 4.848 0.5064476491537587 7.782087326049805 True
23281.0 251.75358635518796 -45.8344470768831 1.948 0.1135401267568517 19.52623176574707 True
23281.0 251.75489104614027 -45.87894231375383 1.189 0.1491107865539211 6.8538594245910645 True
23281.0 251.77769677143613 -45.840370779018855 1.42 0.1060757495076259 10.127144813537598 True
23287.0 251.7689623085365 -45.866693356496185 0.22 0.1415341537107258 5.2355546951293945 True
23287.0 251.79980027615392 -45.78702401406765 4.971 0.289967567892778 8.753746032714844 True
23287.0 251.79277907104407 -45.84666613306465 1.676 0.1833090505662164 6.557667255401611 True
23288.0 251.7716838813952 -45.90297602851246 2.242 0.1778896575914066 5.191004276275635 True
23288.0 251.7401398298368 -45.85158715717431 1.318 0.17058312505756 4.708021640777588 True
23288.0 251.7334472618216 -45.8620719511046 1.296 0.1269920869112333 16.570823669433594 True
24827.0 251.762095137987 -45.84780300970523 0.7433333333333334 0.116766574624471 11.65531063079834 True
24828.0 251.66698233204573 -45.90118681389495 5.24 0.4350999116117587 8.49756145477295 True
24828.0 251.81113346425568 -45.83991885735925 1.815 0.1635723591158421 7.357846736907959 True
24828.0 251.66678450911155 -45.8039365321885 5.473 0.5017379813477463 6.92498779296875 True
24828.0 251.7702695830777 -45.84051692514765 0.9416666666666668 0.1323465335334476 7.05765438079834 True
25051.0 251.7408943644772 -45.92058284931135 4.356 0.2999756368709844 6.64616060256958 True
25055.0 251.7346739408865 -45.83535280659722 2.088 0.1185157958950481 11.101466178894045 True
25057.0 251.75611450069405 -45.84246532712893 1.497 0.1447170296361304 6.22123384475708 True
25057.0 251.7584584511884 -45.85462219526308 0.885 0.1735451430223356 4.821042060852051 True
25057.0 251.7690894017482 -45.83568810266769 1.69 0.1575310847632645 6.161154270172119 True
25057.0 251.75133931631743 -45.94972296460056 5.268 0.6482744802545245 4.401717662811279 True
25058.0 251.73618944926716 -45.86360541392364 1.603 0.1113087569283616 10.933767318725586 True
25058.0 251.77743981092365 -45.81189279715941 3.12 0.2422194500861365 7.437822818756103 False
25058.0 251.8110346235814 -45.839763221015794 2.101 0.1524580492797337 5.47440767288208 True
25073.0 251.690519082042 -45.87680791644981 3.146 0.2514968947056621 5.175039291381836 True
25073.0 251.7043552251063 -45.86774339820249 2.499 0.1416073410993166 8.395186424255371 True
25073.0 251.7585131100261 -45.84531174753779 1.245 0.142823154351349 7.063146591186523 True
25073.0 251.78402503248043 -45.83267843251912 2.149 0.1528202449762047 6.963119029998779 True
25073.0 251.7802925103444 -45.85264038948428 1.035 0.0 6.142577171325684 True
25097.0 251.79048764842224 -45.86681575505318 1.435 0.1481596330397919 8.56450080871582 True
25097.0 251.77386390958156 -45.853649427431655 0.86 0.1407799346497628 7.696205139160156 True
25097.0 251.73482700328896 -45.87516899823249 1.223 0.1962725570901626 5.585884094238281 True
25097.0 251.8707728512197 -45.81855573841937 5.42 0.426188005161345 7.726500988006592 True
25098.0 251.7707076163676 -45.93433044101147 4.385 0.2063349865308072 23.651660919189453 True
25098.0 251.7505051163692 -45.81568844567962 2.784 0.177645639781288 6.763878345489502 True
25683.0 251.81511675356123 -45.85474052976695 2.753 0.105166766774818 13.38797092437744 True
25683.0 251.7520179720801 -45.8319406718585 1.729 0.1183476608017493 10.038350105285645 True
25683.0 251.76674478040383 -45.87191443695748 0.9766666666666668 0.1504023410638502 7.829916477203369 True
25683.0 251.7513837248471 -45.82940613768431 1.879 0.2062927682592301 4.860203266143799 True
25683.0 251.6941353748805 -45.91759852889172 4.13 0.1963486865867033 16.73959732055664 True
25683.0 251.8340895640785 -45.801857434089726 4.989 0.372133871100311 5.691873550415039 True
22689.0 131.31214962247364 -41.232240486484464 5.847 0.2045297232030184 33.147918701171875 True
22689.0 131.21388676289547 -41.19935499369304 3.923 0.1697412408052915 21.379779815673828 True
22689.0 131.1789767623763 -41.35422903161429 5.556 0.4521052364226713 6.592169761657715 True
22689.0 131.2929071746096 -41.2457017432212 4.801 0.257123329870852 12.559647560119627 True
22689.0 131.07521257202356 -41.21672621104498 5.794 0.5627968198618558 5.9399237632751465 True
24757.0 131.06699861005154 -41.20605371545207 6.064 0.7145081814318306 5.0095534324646 True
24757.0 131.1627529386592 -41.27959614738938 1.559 0.090500885399921 15.788199424743652 True
24757.0 131.1570887487828 -41.25990884313224 1.137 0.0431470916220405 87.29435729980469 True
24757.0 131.231743828632 -41.33203533372286 4.967 0.2168708813250455 9.11667823791504 True
24757.0 131.20770380750562 -41.36803328868096 6.695 0.1474495245017839 100.80224609375 True
25099.0 131.1787230650709 -41.37474880621404 6.934 0.4123710767142711 18.95161819458008 True
25099.0 131.18172853912228 -41.3310497869855 4.311 0.3074999999999966 5.42759370803833 True
23377.0 45.46168927923848 -16.59476352938372 0.29 0.0493652808555071 89.587158203125 True
24497.0 197.1549468416577 -65.25912328641193 4.304 0.2948424581558609 4.972676753997803 True
23387.0 247.9725621654582 -44.88541359711712 7.333 0.6268659612996563 9.306607246398926 True
24511.0 248.17037009980533 -44.99130023327637 4.162 0.228817714931865 7.321925163269043 True
23395.0 263.3492182363848 -30.637922425227806 5.073 0.4031739053021776 6.740345478057861 True
23395.0 263.3535958826034 -30.60531062074618 4.318 0.2298549644612717 6.604124546051025 True
23395.0 263.3101060344154 -30.50751409129556 4.941 0.4542902901546488 6.045494079589844 True
23395.0 263.2729520613306 -30.586612561740107 0.18 0.0302149572936462 164.48135375976562 True
